id,ts,question,city,signal,token_id,price,size,spend,ev,ev_dollar,kelly,our_prob,mkt_price,sigma,mode,clob_spread,clob_edge_at_fill,resolved,resolution_price,pnl,won,resolved_at,meta
1,2026-03-30T18:33:43.821367+00:00,Will the highest temperature in Beijing be 17°C on April 1?,Beijing,BUY YES,95025854816412671107394115915334044541532236759376979719922228015852385308432,0.23,40.0,9.200000000000001,20.8,94.5,26.7,42.8,22.0,,PAPER,9.1,85.1,,,,,,{}
2,2026-03-30T18:33:44.272717+00:00,Will the highest temperature in Ankara be 15°C on April 1?,Ankara,BUY YES,22058598566260020587403511924913473033235081953345188849115009245725359607754,0.25,36.0,9.0,8.8,35.9,11.7,33.3,24.5,,PAPER,4.1,31.8,,,,,,{}
3,2026-03-30T18:33:44.273983+00:00,Will the highest temperature in Tel Aviv be 21°C or below on April 1?,Tel Aviv,SNIPE_YES,62887898708012486125033488839653668727178178102403534151595847414914278811138,0.013000000000000001,15.0,0.195,98.6,14.79,0.0,99.9,1.3,,PAPER,,,,,,,,{}
4,2026-03-30T18:33:44.349820+00:00,Will the highest temperature in Paris be 12°C on April 1?,Paris,SNIPE_YES,66399595815464493254342930136021449752418494058940505699426824917855015057965,0.255,15.0,3.825,35.5,5.33,0.0,61.0,25.5,,PAPER,,,,,,,,{}
5,2026-03-30T18:33:44.350794+00:00,Will the highest temperature in Buenos Aires be 27°C on April 2?,Buenos Aires,SNIPE_YES,42483631507385554733066804358427039256671052191027994690033160718987791315693,0.22,15.0,3.3,32.0,4.8,0.0,54.0,22.0,,PAPER,,,,,,,,{}
6,2026-03-30T18:33:44.424992+00:00,Will the highest temperature in Miami be between 76-77°F on April 1?,Miami,SNIPE_YES,97023673603434000534901854983564128695331147524815608002406374461629945386948,0.067,15.0,1.0050000000000001,27.1,4.06,0.0,33.8,6.7,,PAPER,,,,,,,,{}
7,2026-03-30T18:35:47.412494+00:00,Will the highest temperature in Beijing be 15°C on April 1?,Beijing,BUY YES,113970099525216641347546346217130650049432510164485039265953559762873615565112,0.07,129.0,9.030000000000001,15.8,272.4,16.8,21.6,5.8,,PAPER,3.4,201.1,,,,,,{}
8,2026-03-30T18:47:02.409920+00:00,Will the highest temperature in Seoul be 10°C on April 1?,Seoul,BUY YES,114387260672694166882132030133829719167979579769090561258957657991573403136620,0.09,150.0,13.5,15.4,285.2,16.3,20.8,5.4,,PAPER,38.1,143.1,,,,,,{}
9,2026-03-30T19:01:21.425638+00:00,Will the highest temperature in Seoul be 11°C on April 1?,Seoul,BUY YES,97862812544425495183053171154223577257097914777049385811958587276614914652835,0.11,82.0,9.02,21.0,190.9,23.6,32.0,11.0,,PAPER,11.8,185.7,,,,,,{}
10,2026-03-30T21:07:11.834676+00:00,EXIT: Beijing | OBS_PASSED: obs=44.6F > bin_hi=1F and cooling,Beijing,EXIT_SELL_ALL,95025854816412671107394115915334044541532236759376979719922228015852385308432,0.25,40.0,10.0,0.0,0.0,0.0,0.0,25.0,,PAPER,,,,,,,,{}
11,2026-03-30T21:07:11.839939+00:00,EXIT: Tel Aviv | OBS_PASSED: obs=57.2F > bin_hi=1F and cooling,Tel Aviv,EXIT_SELL_ALL,62887898708012486125033488839653668727178178102403534151595847414914278811138,0.01,15.0,0.15,0.0,0.0,0.0,0.0,1.0,,PAPER,,,,,,,,{}
12,2026-03-30T21:07:11.840465+00:00,EXIT: Paris | OBS_PASSED: obs=46.4F > bin_hi=1F and cooling,Paris,EXIT_SELL_ALL,66399595815464493254342930136021449752418494058940505699426824917855015057965,0.31,15.0,4.65,0.0,0.0,0.0,0.0,31.0,,PAPER,,,,,,,,{}
13,2026-03-30T21:07:11.840888+00:00,EXIT: Buenos Aires | OBS_PASSED: obs=84.2F > bin_hi=1F and cooling,Buenos Aires,EXIT_SELL_ALL,42483631507385554733066804358427039256671052191027994690033160718987791315693,0.21,15.0,3.15,0.0,0.0,0.0,0.0,21.0,,PAPER,,,,,,,,{}
14,2026-03-30T21:07:11.841315+00:00,EXIT: Miami | OBS_PASSED: obs=75.9F > bin_hi=1F and cooling,Miami,EXIT_SELL_ALL,97023673603434000534901854983564128695331147524815608002406374461629945386948,0.051,15.0,0.7649999999999999,0.0,0.0,0.0,0.0,5.1,,PAPER,,,,,,,,{}
15,2026-03-30T21:07:11.841724+00:00,EXIT: Beijing | OBS_PASSED: obs=44.6F > bin_hi=1F and cooling,Beijing,EXIT_SELL_ALL,113970099525216641347546346217130650049432510164485039265953559762873615565112,0.06,129.0,7.739999999999999,0.0,0.0,0.0,0.0,6.0,,PAPER,,,,,,,,{}
16,2026-03-30T21:07:11.842129+00:00,EXIT: Seoul | OBS_PASSED: obs=51.8F > bin_hi=1F and cooling,Seoul,EXIT_SELL_ALL,114387260672694166882132030133829719167979579769090561258957657991573403136620,0.065,150.0,9.75,0.0,0.0,0.0,0.0,6.5,,PAPER,,,,,,,,{}
17,2026-03-30T21:07:11.842650+00:00,EXIT: Seoul | OBS_PASSED: obs=51.8F > bin_hi=1F and cooling,Seoul,EXIT_SELL_ALL,97862812544425495183053171154223577257097914777049385811958587276614914652835,0.07,82.0,5.74,0.0,0.0,0.0,0.0,7.0,,PAPER,,,,,,,,{}
18,2026-03-30T22:10:17.919768+00:00,Will the highest temperature in Madrid be 17°C on April 1?,Madrid,BUY YES,52310834963700061356254122406952851743635938838552723521752676817642789794554,0.08,197.0,15.76,17.3,237.0,18.7,24.6,7.3,,PAPER,28.6,206.5,,,,,,{}
19,2026-03-30T22:11:20.139646+00:00,Will the highest temperature in Madrid be 19°C on April 1?,Madrid,BUY YES,40671361048110846424977917848682642439145598262349952417446990537856403776348,0.43,37.0,15.91,15.8,44.5,24.5,51.3,35.5,,PAPER,15.0,17.6,,,,,,{}
20,2026-03-30T22:12:11.881748+00:00,EXIT: Madrid | OBS_PASSED: obs=53.6F > bin_hi=1F and cooling,Madrid,EXIT_SELL_ALL,52310834963700061356254122406952851743635938838552723521752676817642789794554,0.06,197.0,11.82,0.0,0.0,0.0,0.0,6.0,,PAPER,,,,,,,,{}
21,2026-03-30T22:12:11.888801+00:00,EXIT: Madrid | OBS_PASSED: obs=53.6F > bin_hi=1F and cooling,Madrid,EXIT_SELL_ALL,40671361048110846424977917848682642439145598262349952417446990537856403776348,0.37,37.0,13.69,0.0,0.0,0.0,0.0,37.0,,PAPER,,,,,,,,{}
22,2026-03-31T00:10:50.885051+00:00,Will the highest temperature in San Francisco be between 54-55°F on April 1?,San Francisco,OBS_KILL_NO,64292167223846477750643743353214098322336291482574928806607957090266425496703,0.994,25.0,24.85,0.6,0.15,0.0,99.4,0.6,,PAPER,,,,,,,,{}
23,2026-03-31T03:57:22.985800+00:00,Will the highest temperature in Los Angeles be between 62-63°F on April 2?,Los Angeles,OBS_CONFIRM_YES,56523224832155331507202264259502400930480702414007587105427151730658603817206,0.17,20.0,3.4000000000000004,78.0,15.6,0.0,95.0,17.0,,PAPER,,,,,,,,{}
24,2026-03-31T05:40:36.196028+00:00,Will the highest temperature in Chicago be between 44-45°F on April 1?,Chicago,BUY YES,70166997776897632053275329444588480212401963616796669787522311386213854666600,0.29,55.0,15.95,41.4,145.3,57.9,69.9,28.5,,PAPER,3.6,142.0,,,,,,{}
25,2026-03-31T05:41:37.536304+00:00,Will the highest temperature in Chicago be between 42-43°F on April 1?,Chicago,BUY YES,109701685007919100756759587834723093526591227473838090615862581381539979243622,0.27,59.0,15.930000000000001,29.4,130.7,37.9,51.9,22.5,,PAPER,3.9,91.7,,,,,,{}
26,2026-03-31T05:42:38.817663+00:00,Will the highest temperature in Chicago be between 38-39°F on April 1?,Chicago,BUY YES,61339200700090846708719976242437590777894383013453851403571890618939637664536,0.06,263.0,15.78,13.3,260.8,14.0,18.4,5.1,,PAPER,7.8,216.2,,,,,,{}
27,2026-03-31T06:51:01.496572+00:00,Will the highest temperature in San Francisco be between 62-63°F on April 1?,San Francisco,OBS_CONFIRM_YES,85990746862690067174004605046510235796994104048187971411764604102174327455104,0.365,20.0,7.3,58.5,11.7,0.0,95.0,36.5,,PAPER,,,,,,,,{}
28,2026-03-31T09:05:13.771721+00:00,Will the highest temperature in Sao Paulo be 27°C on April 2?,Sao Paulo,BUY YES,39162795394008125968157085260166610476963901908396672348787562178987834826358,0.38,42.0,15.96,37.5,123.0,54.0,68.0,30.5,,PAPER,49.2,76.0,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 37.5, ""spread_pct"": 49.2, ""depth_usd_side"": 5.88, ""price_cents"": 38.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null}"
29,2026-03-31T16:03:34.005133+00:00,Will the highest temperature in Buenos Aires be 25°C on April 2?,Buenos Aires,BUY YES,27872378712538456384225883991596851283916316615100496765983872948415597417693,0.15,95.0,14.25,12.5,100.0,14.3,25.0,12.5,,PAPER,24.0,62.1,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 12.5, ""spread_pct"": 24.0, ""depth_usd_side"": 3.08, ""price_cents"": 15.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 4.5, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""size_mult_used"": 1.0, ""station_rmse"": 2.22, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": -0.24}"
30,2026-03-31T16:03:34.231958+00:00,Will the highest temperature in Beijing be 19°C on April 1?,Beijing,BUY YES,21788854130404119294373390333252024478123245249350360413174309416496903980578,0.22,16.0,3.52,31.5,146.5,40.1,53.0,21.5,,PAPER,4.7,139.9,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 31.5, ""spread_pct"": 4.7, ""depth_usd_side"": 48.18, ""price_cents"": 22.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""low"", ""sigma_floor_used"": 2.0, ""ev_addon_used"": 0.05, ""size_mult_used"": 0.7, ""station_rmse"": 1.15, ""station_n"": 8, ""penalty_cap_hit"": true, ""station_drifting"": false, ""drift_shift_f"": 0.0}"
31,2026-03-31T16:04:37.006583+00:00,Will the highest temperature in Buenos Aires be 26°C on April 2?,Buenos Aires,BUY YES,72320204271338710626385439311602053397179660985671759419060459969293103829608,0.15,95.0,14.25,10.5,72.4,12.3,25.0,14.5,,PAPER,6.9,65.7,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 10.5, ""spread_pct"": 6.9, ""depth_usd_side"": 13.01, ""price_cents"": 15.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 4.5, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""size_mult_used"": 1.0, ""station_rmse"": 2.22, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": -0.24}"
32,2026-03-31T16:56:42.426906+00:00,Will the highest temperature in Atlanta be between 76-77°F on April 1?,Atlanta,SNIPE_YES,55601576196011797693091086459592530607156078408446818583252402121240002001457,0.031,15.0,0.46499999999999997,96.8,14.52,0.0,97.7,3.1,,PAPER,,,,,,,,{}
33,2026-03-31T16:56:42.514036+00:00,Will the highest temperature in Miami be 73°F or below on April 1?,Miami,GFS_DELTA_YES,23453062116163018923405635918518522209221204448130705306523608168310059824002,0.004,15.0,0.06,99.5,14.93,0.0,86.7,0.4,,PAPER,,,,,,,,{}
34,2026-03-31T16:56:42.588421+00:00,Will the highest temperature in Miami be between 74-75°F on April 1?,Miami,GFS_DELTA_YES,114305210228565238064257629047970698952219512570509874549192064717112080404269,0.006999999999999999,15.0,0.10499999999999998,99.2,14.88,0.0,94.0,0.7,,PAPER,,,,,,,,{}
35,2026-03-31T16:56:42.667344+00:00,Will the highest temperature in Paris be 16°C or higher on April 1?,Paris,GFS_DELTA_YES,76055107497875827151209815607051798539933390976545360084429362270093762589381,0.009000000000000001,15.0,0.135,99.0,14.85,0.0,94.5,0.9,,PAPER,,,,,,,,{}
36,2026-03-31T16:56:42.736140+00:00,Will the highest temperature in Singapore be 26°C or below on April 1?,Singapore,GFS_DELTA_YES,75706081042147833022712919324117339608220172461203701655929193803324978146956,0.001,15.0,0.015,93.0,13.95,0.0,99.2,0.1,,PAPER,,,,,,,,{}
37,2026-03-31T16:56:42.824809+00:00,Will the highest temperature in Atlanta be between 72-73°F on April 1?,Atlanta,GFS_DELTA_YES,49693253901833850690159506046120169432839442935191089266021764880250785769235,0.002,15.0,0.03,89.8,13.46,0.0,86.7,0.2,,PAPER,,,,,,,,{}
38,2026-04-01T04:20:12.609644+00:00,Will the highest temperature in Atlanta be between 82-83°F on April 2?,Atlanta,BUY YES,85531456181633529225902790149168252456553929560465353821006847679974039191095,0.33,6.0,1.98,60.9,187.4,10.9,93.4,32.5,,PAPER,3.1,179.5,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 60.9, ""spread_pct"": 3.1, ""depth_usd_side"": 6.89, ""price_cents"": 33.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 0.89, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.05, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.72, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
39,2026-04-01T04:20:12.690556+00:00,Will the highest temperature in Miami be between 82-83°F on April 2?,Miami,BUY YES,69922258390466544056334367627609629108782534771398356817450913840885035835487,0.24,10.0,2.4,76.5,340.0,12.2,99.0,22.5,,PAPER,8.7,310.0,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 76.5, ""spread_pct"": 8.7, ""depth_usd_side"": 9.04, ""price_cents"": 24.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 1.5, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 0.58, ""station_n"": 68, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.72, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 2.26, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
40,2026-04-01T04:20:12.779476+00:00,Will the highest temperature in Ankara be 15°C on April 2?,Ankara,BUY YES,63923685499707211067233538645971409925872086629952467960263497695140266337431,0.29,10.0,2.9,43.6,158.5,60.1,71.1,27.5,,PAPER,10.9,144.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 43.6, ""spread_pct"": 10.9, ""depth_usd_side"": 10.5, ""price_cents"": 29.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 2.06, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 2.62, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
41,2026-04-01T04:20:12.846557+00:00,Will the highest temperature in Madrid be 17°C on April 2?,Madrid,BUY YES,7424484932389343545295592775335868987389864104175145308264372154061072090437,0.28,7.0,1.9600000000000002,37.5,136.4,51.7,65.0,27.5,,PAPER,3.6,129.1,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 37.5, ""spread_pct"": 3.6, ""depth_usd_side"": 7.47, ""price_cents"": 28.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.24, ""bias_confidence"": ""low"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.7, ""station_rmse"": 1.24, ""station_n"": 12, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.87, ""spend_pre_cap"": 3.67, ""meta_proof_bypass"": false}"
42,2026-04-01T04:20:12.985620+00:00,Will the highest temperature in Tokyo be 14°C on April 2?,Tokyo,BUY YES,92333893746535620616253682184374112686417111350927568928624443606257859986039,0.31,4.0,1.24,29.5,98.3,42.1,59.5,30.0,,PAPER,3.4,92.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 29.5, ""spread_pct"": 3.4, ""depth_usd_side"": 2.07, ""price_cents"": 31.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": -0.49, ""bias_confidence"": ""medium"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 1.54, ""station_n"": 19, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.52, ""spend_pre_cap"": 15.75, ""meta_proof_bypass"": false}"
43,2026-04-01T04:22:16.203518+00:00,Will the highest temperature in Tel Aviv be 22°C on April 2?,Tel Aviv,BUY YES,9372193248329373479523837346230453176117893645485592015880517351878602496133,0.14,8.0,1.12,20.6,194.3,23.0,31.2,10.6,,PAPER,35.8,123.0,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 20.6, ""spread_pct"": 35.8, ""depth_usd_side"": 3.14, ""price_cents"": 14.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 1.33, ""bias_confidence"": ""medium"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 1.15, ""station_n"": 19, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.79, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
44,2026-04-01T04:22:16.541799+00:00,Will the highest temperature in Ankara be 13°C on April 2?,Ankara,BUY YES,107873572435393090178259196570917481093259309710502649858438846439768591032522,0.07,15.0,1.05,8.3,166.0,8.7,13.3,5.0,,PAPER,40.0,88.5,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 8.3, ""spread_pct"": 40.0, ""depth_usd_side"": 3.42, ""price_cents"": 7.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 2.06, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.85, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
45,2026-04-01T04:39:51.829582+00:00,Will the highest temperature in Seoul be 11°C on April 2?,Seoul,BUY YES,75165551502733402556356475996904496840399875944435864245484859598527042504257,0.11,14.0,1.54,18.5,217.6,20.2,27.0,8.5,,PAPER,35.3,155.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 18.5, ""spread_pct"": 35.3, ""depth_usd_side"": 5.78, ""price_cents"": 11.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": -0.4, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 1.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 6.0, ""size_mult_used"": 0.8, ""station_rmse"": 0.5, ""station_n"": 100, ""penalty_cap_hit"": false, ""station_drifting"": true, ""drift_shift_f"": -3.13, ""ev_addon_reasons"": [""DRIFT""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.45, ""spend_pre_cap"": 4.2, ""meta_proof_bypass"": false}"
46,2026-04-01T04:42:55.861206+00:00,Will the highest temperature in Tel Aviv be 24°C on April 2?,Tel Aviv,BUY YES,42046490942086868843604273508248686233440995558104985303382272015760609725997,0.24,5.0,1.2,32.4,166.2,40.2,51.9,19.5,,PAPER,15.4,118.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 32.4, ""spread_pct"": 15.4, ""depth_usd_side"": 3.67, ""price_cents"": 24.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 1.33, ""bias_confidence"": ""medium"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 1.15, ""station_n"": 19, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.92, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
47,2026-04-01T05:00:43.654809+00:00,Will the highest temperature in Beijing be 18°C on April 2?,Beijing,BUY YES,114807870046956531581707573964004880347239152613457748909092276095535468362131,0.08,13.0,1.04,16.4,256.2,17.5,22.8,6.4,,PAPER,34.4,168.2,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 16.4, ""spread_pct"": 34.4, ""depth_usd_side"": 3.11, ""price_cents"": 8.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""low"", ""sigma_floor_used"": 2.0, ""ev_addon_used"": 5.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 10.0, ""size_mult_used"": 0.7, ""station_rmse"": 1.17, ""station_n"": 8, ""penalty_cap_hit"": true, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""NOISY"", ""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.78, ""spend_pre_cap"": 11.03, ""meta_proof_bypass"": false}"
48,2026-04-01T05:19:07.606651+00:00,Will the highest temperature in Moscow be 11°C on April 2?,Moscow,BUY YES,71312698045152050125580110602189119392804664183660937718715961152206285427878,0.21,5.0,1.05,17.2,98.3,20.8,34.7,17.5,,PAPER,37.5,64.3,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 17.2, ""spread_pct"": 37.5, ""depth_usd_side"": 3.33, ""price_cents"": 21.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 2.81, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.83, ""spend_pre_cap"": 5.25, ""meta_proof_bypass"": false}"
49,2026-04-01T06:21:33.753206+00:00,Will the highest temperature in Mexico City be 26°C on April 2?,Mexico City,BUY YES,79300823133617804962569074256515807445472203299047378771363908435374928418323,0.43,4.0,1.72,10.5,26.6,17.4,50.0,39.5,,PAPER,2.5,16.5,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 10.5, ""spread_pct"": 2.5, ""depth_usd_side"": 6.4, ""price_cents"": 43.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 0.81, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.6, ""spend_pre_cap"": 5.5, ""meta_proof_bypass"": false}"
50,2026-04-01T06:53:32.852459+00:00,Will the highest temperature in Mexico City be 27°C on April 2?,Mexico City,BUY YES,86955084862454055125924754854475075442636720433296650157850086395305183894714,0.18,6.0,1.08,15.5,163.2,17.1,25.0,9.5,,PAPER,24.0,36.6,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 15.5, ""spread_pct"": 24.0, ""depth_usd_side"": 3.5, ""price_cents"": 18.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.0, ""bias_confidence"": ""none"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 2.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 7.0, ""size_mult_used"": 0.5, ""station_rmse"": 0.81, ""station_n"": 0, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [""LOW_N""], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 0.88, ""spend_pre_cap"": 5.5, ""meta_proof_bypass"": false}"
51,2026-04-01T07:14:05.364253+00:00,Will the highest temperature in Tokyo be 12°C on April 2?,Tokyo,BUY YES,81728504700740846283400490727344303376562941282494519846927003870197935400272,0.03,55.0,1.65,12.6,484.6,12.9,15.2,2.6,,PAPER,3.5,375.5,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 12.6, ""spread_pct"": 3.5, ""depth_usd_side"": 6.55, ""price_cents"": 3.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": -0.49, ""bias_confidence"": ""medium"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.0, ""station_rmse"": 1.54, ""station_n"": 19, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.0, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 1.64, ""spend_pre_cap"": 5.5, ""meta_proof_bypass"": false}"
52,2026-04-01T07:28:28.948230+00:00,Will the highest temperature in Paris be 12°C on April 2?,Paris,BUY YES,65954846281432498950946137812629431753945113757029940217522441400790301609786,0.19,27.0,5.13,28.5,154.1,35.0,47.0,18.5,,PAPER,5.4,146.4,,,,,,"{""data_quality"": ""good"", ""edge_pp"": 28.5, ""spread_pct"": 5.4, ""depth_usd_side"": 19.95, ""price_cents"": 19.0, ""station_confidence"": 2.0, ""obs_age_minutes"": null, ""bias_correction_f"": 0.8, ""bias_confidence"": ""high"", ""sigma_floor_used"": 1.0, ""ev_addon_used"": 0.0, ""min_ev_base_pp"": 5.0, ""min_ev_final_pp"": 5.0, ""size_mult_used"": 1.2, ""station_rmse"": 0.87, ""station_n"": 43, ""penalty_cap_hit"": false, ""station_drifting"": false, ""drift_shift_f"": 0.23, ""ev_addon_reasons"": [], ""depth_cap_applied"": true, ""depth_cap_value_usd"": 4.99, ""spend_pre_cap"": 19.8, ""meta_proof_bypass"": false}"
